,Komentar,Label,TOKENIZATION,STOP_REMOVAL,STEMMER,Komentar_Final
25, muhammad thohir ini contoh kuhpnya setiap orang yang melakukan persetubuhan dengan orang yang bukan suami atau istrinya dipidana karena perzinaan dengan pidana penjara paling lama  satu tahun atau denda kategori ii permendikbud  menyentuh mengusap meraba memegang memeluk mencium dan atau menggosokkan bagian tubuhnya pada tubuh korban tanpa persetujuan korban membuka pakaian korban tanpa persetujuan korban di kuhp sudah dinyatakan secara gamblang jelas dan tidak ada keambiguan atau multitafsir bahwa seks bebas dilarang sedangkan di permendikbud  didapati boleh melakukan kegiatan seksual atas persetujuan korban seperti mencium dan menggesekkan kemaluan jadi sah sah saja bukan kalau saya mengimplementasikan permendikbud  walaupun bentrok dengan kuhp jadi yg disalahkan kuhp nya atau permendikbudnya yg ambigu dan perlu direvisi itu ,netral,"['muhammad', 'thohir', 'ini', 'contoh', 'kuhpnya', 'setiap', 'org', 'yg', 'melakukan', 'persetubuhan', 'dgn', 'org', 'yg', 'bukan', 'suami', 'atau', 'istrinya', 'dipidana', 'krn', 'perzinaan', 'dgn', 'pidana', 'penjara', 'paling', 'lama', 'satu', 'tahun', 'atau', 'denda', 'katagori', 'ii', 'permendikbud', 'menyentuh', 'mengusap', 'meraba', 'memegang', 'memeluk', 'mencium', 'dn', 'atau', 'menggosokkan', 'bagian', 'tubuhnya', 'pada', 'tubuh', 'korban', 'tanpa', 'persetujuan', 'korban', 'membuka', 'pakaian', 'korban', 'tanpa', 'persetujuan', 'korban', 'di', 'kuhp', 'sdh', 'dinyatakan', 'secara', 'gamblang', 'jelas', 'dn', 'ndak', 'ada', 'keambiguan', 'atau', 'multitafsir', 'bahwa', 'sex', 'bebas', 'dilarang', 'sedangkan', 'di', 'permendikbud', 'didapati', 'boleh', 'melakukan', 'kegiatan', 'seksual', 'atas', 'persetujuan', 'korban', 'kayak', 'mencium', 'dn', 'menggesekkan', 'kemaluan', 'jadi', 'syah', 'syah', 'saja', 'bukan', 'klw', 'aq', 'mengimplementasikan', 'permendikbud', 'walau pun', 'bentrok', 'dgn', 'kuhp', 'jadi', 'yg', 'disalahkan', 'kuhp', 'nya', 'atau', 'permendikbudnya', 'yg', 'ambigu', 'dn', 'perlu', 'direvisi', 'itu']","['muhammad', 'thohir', 'contoh', 'kuhpnya', 'org', 'persetubuhan', 'org', 'suami', 'istrinya', 'dipidana', 'perzinaan', 'pidana', 'penjara', 'denda', 'katagori', 'ii', 'permendikbud', 'menyentuh', 'mengusap', 'meraba', 'memegang', 'memeluk', 'mencium', 'dn', 'menggosokkan', 'tubuhnya', 'tubuh', 'korban', 'persetujuan', 'korban', 'membuka', 'pakaian', 'korban', 'persetujuan', 'korban', 'kuhp', 'dinyatakan', 'gamblang', 'dn', 'ndak', 'keambiguan', 'multitafsir', 'sex', 'bebas', 'dilarang', 'permendikbud', 'didapati', 'kegiatan', 'seksual', 'persetujuan', 'korban', 'kayak', 'mencium', 'dn', 'menggesekkan', 'kemaluan', 'syah', 'syah', 'klw', 'aq', 'mengimplementasikan', 'permendikbud', 'walau pun', 'bentrok', 'kuhp', 'disalahkan', 'kuhp', 'permendikbudnya', 'ambigu', 'dn', 'direvisi']","['muhammad', 'thohir', 'contoh', 'kuhpnya', 'org', 'tubuh', 'org', 'suami', 'istri', 'pidana', 'zina', 'pidana', 'penjara', 'denda', 'katagori', 'ii', 'permendikbud', 'sentuh', 'usap', 'raba', 'pegang', 'peluk', 'cium', 'dn', 'gosok', 'tubuh', 'tubuh', 'korban', 'tuju', 'korban', 'buka', 'pakai', 'korban', 'tuju', 'korban', 'kuhp', 'nyata', 'gamblang', 'dn', 'ndak', 'ambigu', 'multitafsir', 'sex', 'bebas', 'larang', 'permendikbud', 'dapat', 'giat', 'seksual', 'tuju', 'korban', 'kayak', 'cium', 'dn', 'gesek', 'malu', 'syah', 'syah', 'klw', 'aq', 'implementasi', 'permendikbud', 'walau pun', 'bentrok', 'kuhp', 'salah', 'kuhp', 'permendikbudnya', 'ambigu', 'dn', 'revisi']",muhammad thohir contoh kuhpnya org tubuh org suami istri pidana zina pidana penjara denda katagori ii permendikbud sentuh usap raba pegang peluk cium dn gosok tubuh tubuh korban tuju korban buka pakai korban tuju korban kuhp nyata gamblang dn ndak ambigu multitafsir sex bebas larang permendikbud dapat giat seksual tuju korban kayak cium dn gesek malu syah syah klw aq implementasi permendikbud walau pun bentrok kuhp salah kuhp permendikbudnya ambigu dn revisi
26, dmitrii anak hukum tertawa melihat argumenmu biar saya kutip salahsatu pasal kontroversial pasal  ayat  kekerasan seksual sebagaimana dimaksud pada ayat  meliputi menyentuh mengusap meraba memegang memeluk mencium dan atau menggosokkan bagian tubuhnya pada tubuh korban tanpa persetujuan korban sebenarnya kesimpulan disini sudah sangat gamblang permendikbud no  tahun  hanya mengelompokan tindakan menjadi  jenis yaitu tindakan tanpa persetujuan korban dan tindakan dengan persetujuan korban apabila tindakan dilakukan tanpa persetujuan korban maka itu adalah kekerasan seksual dan apabila tindakan dilakukan dengan persetujuan korban maka itu adakah bukan kekerasan seksual permendikbud no  tahun  samasekali tidak mengatur tindakan yang dilakukan dengan persetujuan korban tidak melegalkan dan tidak meng ilegalkan alias ya tidak diatur samasekali anak hukum tertawa melihat argumenmu biar saya kutip salahsatu pasal kontroversial pasal  ayat  kekerasan seksual sebagaimana dimaksud pada ayat  meliputi menyentuh mengusap meraba memegang memeluk mencium dan atau menggosokkan bagian tubuhnya pada tubuh korban tanpa persetujuan korban sebenarnya kesimpulan disini sudah sangat gamblang permendikbud no  tahun  hanya mengelompokan tindakan menjadi  jenis yaitu tindakan tanpa persetujuan korban dan tindakan dengan persetujuan korban apabila tindakan dilakukan tanpa persetujuan korban maka itu adalah kekerasan seksual dan apabila tindakan dilakukan tanpa persetujuan korban maka itu adakah bukan kekerasan seksual permendikbud no  tahun  samasekali tidak mengatur konsekuensi tindakan yang dilakukan dengan persetujuan korban tidak melegalkan tidak pula mengilegalkan alias tidak diatur samasekali argumentum contrario jadi kalo lu berpikir bahwa tindakan yang dilakukan dengan persetujuan korban diperbolehkan dalam peemendikbud no  maka itu adalah kesimpulan yang elu buat sendiri ga ada dasar nya ,netral,"['dmitrii', 'anak', 'hukum', 'tertawa', 'melihat', 'argumenmu', 'biar', 'aq', 'kutip', 'salahsatu', 'pasal', 'kontroversial', 'pasal', 'ayat', 'kekerasan', 'seksual', 'sebagai mana', 'dimaksud', 'pada', 'ayat', 'meliputi', 'menyentuh', 'mengusap', 'meraba', 'memegang', 'memeluk', 'mencium', 'dn', 'atau', 'menggosokkan', 'bagian', 'tubuhnya', 'pada', 'tubuh', 'korban', 'tanpa', 'persetujuan', 'korban', 'sebenarnya', 'kesimpulan', 'disini', 'sdh', 'amat', 'gamblang', 'permendikbud', 'no', 'tahun', 'cuma', 'mengelompokan', 'tindakan', 'mnjdi', 'jenis', 'yaitu', 'tindakan', 'tanpa', 'persetujuan', 'korban', 'dn', 'tindakan', 'dgn', 'persetujuan', 'korban', 'apa bila', 'tindakan', 'dilakukan', 'tanpa', 'persetujuan', 'korban', 'maka', 'itu', 'adalah', 'kekerasan', 'seksual', 'dn', 'apa bila', 'tindakan', 'dilakukan', 'dgn', 'persetujuan', 'korban', 'maka', 'itu', 'adakah', 'bukan', 'kekerasan', 'seksual', 'permendikbud', 'no', 'tahun', 'samasekali', 'ndak', 'mengatur', 'tindakan', 'yg', 'dilakukan', 'dgn', 'persetujuan', 'korban', 'ndak', 'melegalkan', 'dn', 'ndak', 'meng', 'ilegalkan', 'alias', 'ya', 'ndak', 'diatur', 'samasekali', 'anak', 'hukum', 'tertawa', 'melihat', 'argumenmu', 'biar', 'aq', 'kutip', 'salahsatu', 'pasal', 'kontroversial', 'pasal', 'ayat', 'kekerasan', 'seksual', 'sebagai mana', 'dimaksud', 'pada', 'ayat', 'meliputi', 'menyentuh', 'mengusap', 'meraba', 'memegang', 'memeluk', 'mencium', 'dn', 'atau', 'menggosokkan', 'bagian', 'tubuhnya', 'pada', 'tubuh', 'korban', 'tanpa', 'persetujuan', 'korban', 'sebenarnya', 'kesimpulan', 'disini', 'sdh', 'amat', 'gamblang', 'permendikbud', 'no', 'tahun', 'cuma', 'mengelompokan', 'tindakan', 'mnjdi', 'jenis', 'yaitu', 'tindakan', 'tanpa', 'persetujuan', 'korban', 'dn', 'tindakan', 'dgn', 'persetujuan', 'korban', 'apa bila', 'tindakan', 'dilakukan', 'tanpa', 'persetujuan', 'korban', 'maka', 'itu', 'adalah', 'kekerasan', 'seksual', 'dn', 'apa bila', 'tindakan', 'dilakukan', 'tanpa', 'persetujuan', 'korban', 'maka', 'itu', 'adakah', 'bukan', 'kekerasan', 'seksual', 'permendikbud', 'no', 'tahun', 'samasekali', 'ndak', 'mengatur', 'konsekwensi', 'tindakan', 'yg', 'dilakukan', 'dgn', 'persetujuan', 'korban', 'ndak', 'melegalkan', 'ndak', 'pula', 'mengilegalkan', 'alias', 'ndak', 'diatur', 'samasekali', 'argumentum', 'contrario', 'jadi', 'kalo', 'lu', 'berpikir', 'bahwa', 'tindakan', 'yg', 'dilakukan', 'dgn', 'persetujuan', 'korban', 'diperbolehkan', 'dalem', 'peemendikbud', 'no', 'maka', 'itu', 'adalah', 'kesimpulan', 'yg', 'elu', 'buat', 'sendiri', 'ga', 'ada', 'dasar', 'nya']","['dmitrii', 'anak', 'hukum', 'tertawa', 'argumenmu', 'aq', 'kutip', 'salahsatu', 'pasal', 'kontroversial', 'pasal', 'ayat', 'kekerasan', 'seksual', 'sebagai mana', 'ayat', 'meliputi', 'menyentuh', 'mengusap', 'meraba', 'memegang', 'memeluk', 'mencium', 'dn', 'menggosokkan', 'tubuhnya', 'tubuh', 'korban', 'persetujuan', 'korban', 'kesimpulan', 'gamblang', 'permendikbud', 'no', 'mengelompokan', 'tindakan', 'mnjdi', 'jenis', 'tindakan', 'persetujuan', 'korban', 'dn', 'tindakan', 'persetujuan', 'korban', 'apa bila', 'tindakan', 'persetujuan', 'korban', 'kekerasan', 'seksual', 'dn', 'apa bila', 'tindakan', 'persetujuan', 'korban', 'adakah', 'kekerasan', 'seksual', 'permendikbud', 'no', 'samasekali', 'ndak', 'mengatur', 'tindakan', 'persetujuan', 'korban', 'ndak', 'melegalkan', 'dn', 'ndak', 'meng', 'ilegalkan', 'alias', 'ndak', 'diatur', 'samasekali', 'anak', 'hukum', 'tertawa', 'argumenmu', 'aq', 'kutip', 'salahsatu', 'pasal', 'kontroversial', 'pasal', 'ayat', 'kekerasan', 'seksual', 'sebagai mana', 'ayat', 'meliputi', 'menyentuh', 'mengusap', 'meraba', 'memegang', 'memeluk', 'mencium', 'dn', 'menggosokkan', 'tubuhnya', 'tubuh', 'korban', 'persetujuan', 'korban', 'kesimpulan', 'gamblang', 'permendikbud', 'no', 'mengelompokan', 'tindakan', 'mnjdi', 'jenis', 'tindakan', 'persetujuan', 'korban', 'dn', 'tindakan', 'persetujuan', 'korban', 'apa bila', 'tindakan', 'persetujuan', 'korban', 'kekerasan', 'seksual', 'dn', 'apa bila', 'tindakan', 'persetujuan', 'korban', 'adakah', 'kekerasan', 'seksual', 'permendikbud', 'no', 'samasekali', 'ndak', 'mengatur', 'konsekwensi', 'tindakan', 'persetujuan', 'korban', 'ndak', 'melegalkan', 'ndak', 'mengilegalkan', 'alias', 'ndak', 'diatur', 'samasekali', 'argumentum', 'contrario', 'lu', 'berpikir', 'tindakan', 'persetujuan', 'korban', 'diperbolehkan', 'dalem', 'peemendikbud', 'no', 'kesimpulan', 'elu', 'ga', 'dasar']","['dmitrii', 'anak', 'hukum', 'tertawa', 'argumen', 'aq', 'kutip', 'salahsatu', 'pasal', 'kontroversial', 'pasal', 'ayat', 'keras', 'seksual', 'bagai mana', 'ayat', 'liput', 'sentuh', 'usap', 'raba', 'pegang', 'peluk', 'cium', 'dn', 'gosok', 'tubuh', 'tubuh', 'korban', 'tuju', 'korban', 'simpul', 'gamblang', 'permendikbud', 'no', 'kelompok', 'tindak', 'mnjdi', 'jenis', 'tindak', 'tuju', 'korban', 'dn', 'tindak', 'tuju', 'korban', 'apa bila', 'tindak', 'tuju', 'korban', 'keras', 'seksual', 'dn', 'apa bila', 'tindak', 'tuju', 'korban', 'ada', 'keras', 'seksual', 'permendikbud', 'no', 'samasekali', 'ndak', 'atur', 'tindak', 'tuju', 'korban', 'ndak', 'legal', 'dn', 'ndak', 'meng', 'ilegal', 'alias', 'ndak', 'atur', 'samasekali', 'anak', 'hukum', 'tertawa', 'argumen', 'aq', 'kutip', 'salahsatu', 'pasal', 'kontroversial', 'pasal', 'ayat', 'keras', 'seksual', 'bagai mana', 'ayat', 'liput', 'sentuh', 'usap', 'raba', 'pegang', 'peluk', 'cium', 'dn', 'gosok', 'tubuh', 'tubuh', 'korban', 'tuju', 'korban', 'simpul', 'gamblang', 'permendikbud', 'no', 'kelompok', 'tindak', 'mnjdi', 'jenis', 'tindak', 'tuju', 'korban', 'dn', 'tindak', 'tuju', 'korban', 'apa bila', 'tindak', 'tuju', 'korban', 'keras', 'seksual', 'dn', 'apa bila', 'tindak', 'tuju', 'korban', 'ada', 'keras', 'seksual', 'permendikbud', 'no', 'samasekali', 'ndak', 'atur', 'konsekwensi', 'tindak', 'tuju', 'korban', 'ndak', 'legal', 'ndak', 'ilegal', 'alias', 'ndak', 'atur', 'samasekali', 'argumentum', 'contrario', 'lu', 'pikir', 'tindak', 'tuju', 'korban', 'boleh', 'dalem', 'peemendikbud', 'no', 'simpul', 'elu', 'ga', 'dasar']",dmitrii anak hukum tertawa argumen aq kutip salahsatu pasal kontroversial pasal ayat keras seksual bagai mana ayat liput sentuh usap raba pegang peluk cium dn gosok tubuh tubuh korban tuju korban simpul gamblang permendikbud no kelompok tindak mnjdi jenis tindak tuju korban dn tindak tuju korban apa bila tindak tuju korban keras seksual dn apa bila tindak tuju korban ada keras seksual permendikbud no samasekali ndak atur tindak tuju korban ndak legal dn ndak meng ilegal alias ndak atur samasekali anak hukum tertawa argumen aq kutip salahsatu pasal kontroversial pasal ayat keras seksual bagai mana ayat liput sentuh usap raba pegang peluk cium dn gosok tubuh tubuh korban tuju korban simpul gamblang permendikbud no kelompok tindak mnjdi jenis tindak tuju korban dn tindak tuju korban apa bila tindak tuju korban keras seksual dn apa bila tindak tuju korban ada keras seksual permendikbud no samasekali ndak atur konsekwensi tindak tuju korban ndak legal ndak ilegal alias ndak atur samasekali argumentum contrario lu pikir tindak tuju korban boleh dalem peemendikbud no simpul elu ga dasar
27, dewangga putra oke terus buat apa ada frasa tanpa persetujuan korban sebetulnya tanpa frasa tersebut kami pun paham pada peraturannya ini kan menimbulkan polemik baru karena multitafsir dan kontradiksi dengan kuhp asusila lainnya jadi bentrok yang namanya korban pasti tidak akan setuju untuk dilecehkan secara literatur bahasa indonesia bukan korban berarti namanya jadi frasa tanpa persetujuan korban tidak diperlukan atau sebagai dampaknya oknum akan memanfaatkan frasa tersebut sebagai alasan korban kbbi orang binatang dan sebagainya yang menjadi menderita mati dan sebagainya akibat suatu kejadian perbuatan jahat dan sebagainya ,negatif,"['dewangga', 'putera', 'oke', 'terus', 'buat', 'aoa', 'ada', 'frase', 'tanpa', 'persetujuan', 'korban', 'sebetulnya', 'tanpa', 'frase', 'tsb', 'kami', 'pun', 'faham', 'pada', 'peraturannya', 'ini', 'kan', 'menimbulkan', 'polemik', 'baru', 'krn', 'multitafsir', 'dn', 'kontradiksi', 'dgn', 'kuhp', 'a susila', 'lainnya', 'jadi', 'bentrok', 'yg', 'namanya', 'korban', 'pasti', 'ndak', 'akan', 'setuju', 'untk', 'dilecehkan', 'secara', 'literatur', 'bahasa', 'indonesia', 'bukan', 'korban', 'berarti', 'namanya', 'jadi', 'frase', 'tanpa', 'persetujuan', 'korban', 'ndak', 'diperlukan', 'atau', 'sebagai', 'dampaknya', 'oknum', 'akan', 'memanfaatkan', 'frase', 'tsb', 'sebagai', 'alesanya', 'korban', 'kbbi', 'org', 'binatang', 'dn', 'sebagainya', 'yg', 'mnjdi', 'menderita', 'mati', 'dn', 'sebagainya', 'akibat', 'suatu', 'kejadian', 'perbuatan', 'jahat', 'dn', 'sebagainya']","['dewangga', 'putera', 'oke', 'aoa', 'frase', 'persetujuan', 'korban', 'frase', 'tsb', 'faham', 'peraturannya', 'menimbulkan', 'polemik', 'multitafsir', 'dn', 'kontradiksi', 'kuhp', 'a susila', 'bentrok', 'namanya', 'korban', 'ndak', 'setuju', 'untk', 'dilecehkan', 'literatur', 'bahasa', 'indonesia', 'korban', 'namanya', 'frase', 'persetujuan', 'korban', 'ndak', 'dampaknya', 'oknum', 'memanfaatkan', 'frase', 'tsb', 'alesanya', 'korban', 'kbbi', 'org', 'binatang', 'dn', 'mnjdi', 'menderita', 'mati', 'dn', 'akibat', 'kejadian', 'perbuatan', 'jahat', 'dn']","['dewangga', 'putera', 'oke', 'aoa', 'frase', 'tuju', 'korban', 'frase', 'tsb', 'faham', 'atur', 'timbul', 'polemik', 'multitafsir', 'dn', 'kontradiksi', 'kuhp', 'a susila', 'bentrok', 'nama', 'korban', 'ndak', 'tuju', 'untk', 'leceh', 'literatur', 'bahasa', 'indonesia', 'korban', 'nama', 'frase', 'tuju', 'korban', 'ndak', 'dampak', 'oknum', 'manfaat', 'frase', 'tsb', 'alesanya', 'korban', 'kbbi', 'org', 'binatang', 'dn', 'mnjdi', 'derita', 'mati', 'dn', 'akibat', 'jadi', 'buat', 'jahat', 'dn']",dewangga putera oke aoa frase tuju korban frase tsb faham atur timbul polemik multitafsir dn kontradiksi kuhp a susila bentrok nama korban ndak tuju untk leceh literatur bahasa indonesia korban nama frase tuju korban ndak dampak oknum manfaat frase tsb alesanya korban kbbi org binatang dn mnjdi derita mati dn akibat jadi buat jahat dn
28,apa adakah korban yang setuju ,netral,"['aoa', 'adakah', 'korban', 'yg', 'setuju']","['aoa', 'adakah', 'korban', 'setuju']","['aoa', 'ada', 'korban', 'tuju']",aoa ada korban tuju
29,uu dah ada dan jelas mestinya menrisex tidak perlu bikin aturan yg menimbulkan kegaduhan mknya makul moral dan agama tetap dikasih termasuk kegiatan agama kerohanian bukan malah dihapuus ,netral,"['uu', 'dah', 'ada', 'dn', 'jelas', 'mestinya', 'menrisex', 'ndak', 'perlu', 'bikin', 'aturan', 'yg', 'menimbulkan', 'kegaduhan', 'mknya', 'makul', 'moril', 'dn', 'agama', 'ttp', 'dikasih', 'termasuk', 'kegiatan', 'agama', 'kerohanian', 'bukan', 'mlh', 'dihapuus']","['uu', 'dah', 'dn', 'mestinya', 'menrisex', 'ndak', 'aturan', 'menimbulkan', 'kegaduhan', 'mknya', 'makul', 'moril', 'dn', 'agama', 'ttp', 'dikasih', 'kegiatan', 'agama', 'kerohanian', 'mlh', 'dihapuus']","['uu', 'dah', 'dn', 'mesti', 'menrisex', 'ndak', 'atur', 'timbul', 'gaduh', 'mknya', 'makul', 'moril', 'dn', 'agama', 'ttp', 'kasih', 'giat', 'agama', 'rohani', 'mlh', 'dihapuus']",uu dah dn mesti menrisex ndak atur timbul gaduh mknya makul moril dn agama ttp kasih giat agama rohani mlh dihapuus
30, kuad iin plis deh dari dulu juga ada kegiatan agama di sekolah dan kampus tapi ttp pelecehan seksual ada ,negatif,"['kuad', 'iin', 'plis', 'deh', 'dari', 'dulu', 'jga', 'ada', 'kegiatan', 'agama', 'di', 'sekolah', 'dn', 'kampus', 'tapi', 'ttp', 'pelecehan', 'seksual', 'ada']","['kuad', 'iin', 'plis', 'deh', 'jga', 'kegiatan', 'agama', 'sekolah', 'dn', 'kampus', 'ttp', 'pelecehan', 'seksual']","['kuad', 'iin', 'plis', 'deh', 'jga', 'giat', 'agama', 'sekolah', 'dn', 'kampus', 'ttp', 'leceh', 'seksual']",kuad iin plis deh jga giat agama sekolah dn kampus ttp leceh seksual
31, gabriella indah charista yeess very very very true,positif,"['gabriella', 'indah', 'charista', 'yeess', 'very', 'very', 'very', 'true']","['gabriella', 'indah', 'charista', 'yeess', 'very', 'very', 'very', 'true']","['gabriella', 'indah', 'charista', 'yeess', 'very', 'very', 'very', 'true']",gabriella indah charista yeess very very very true
32,saya tetap setuju bang karena kamu belum baca peraturannya tetapi langsung bacod padahal di permendikbud udah dijelasin bahwa persetujuan korban sebagaimana dimaksud pada ayat  huruf huruf huruf huruf huruf dan huruf dianggap tidak sah dalam hal korban mengalami situasi dimana pelaku mengancam memaksa dan atau menyalahgunakan kedudukannya ,positif,"['aq', 'ttp', 'setuju', 'bang', 'krn', 'kamu', 'blm', 'baca', 'peraturannya', 'tpi', 'langsung', 'bacod', 'pada hal', 'di', 'permendikbud', 'udah', 'dijelasin', 'bahwa', 'persetujuan', 'korban', 'sebagai mana', 'dimaksud', 'pada', 'ayat', 'huruf', 'huruf', 'huruf', 'huruf', 'huruf', 'dn', 'huruf', 'dianggap', 'ndak', 'syah', 'dalem', 'hal', 'korban', 'mengalami', 'situasi', 'dimana', 'pelaku', 'mengancam', 'memaksa', 'dn', 'atau', 'menyalahgunakan', 'kedudukannya']","['aq', 'ttp', 'setuju', 'bang', 'blm', 'baca', 'peraturannya', 'tpi', 'langsung', 'bacod', 'pada hal', 'permendikbud', 'udah', 'dijelasin', 'persetujuan', 'korban', 'sebagai mana', 'ayat', 'huruf', 'huruf', 'huruf', 'huruf', 'huruf', 'dn', 'huruf', 'dianggap', 'ndak', 'syah', 'dalem', 'korban', 'mengalami', 'situasi', 'dimana', 'pelaku', 'mengancam', 'memaksa', 'dn', 'menyalahgunakan', 'kedudukannya']","['aq', 'ttp', 'tuju', 'bang', 'blm', 'baca', 'atur', 'tpi', 'langsung', 'bacod', 'pada hal', 'permendikbud', 'udah', 'dijelasin', 'tuju', 'korban', 'bagai mana', 'ayat', 'huruf', 'huruf', 'huruf', 'huruf', 'huruf', 'dn', 'huruf', 'anggap', 'ndak', 'syah', 'dalem', 'korban', 'alami', 'situasi', 'mana', 'laku', 'ancam', 'paksa', 'dn', 'menyalahgunakan', 'duduk']",aq ttp tuju bang blm baca atur tpi langsung bacod pada hal permendikbud udah dijelasin tuju korban bagai mana ayat huruf huruf huruf huruf huruf dn huruf anggap ndak syah dalem korban alami situasi mana laku ancam paksa dn menyalahgunakan duduk
33,persetujuan tidak berlaku apabila pelaku mengancam,negatif,"['persetujuan', 'ndak', 'berlaku', 'apa bila', 'pelaku', 'mengancam']","['persetujuan', 'ndak', 'berlaku', 'apa bila', 'pelaku', 'mengancam']","['tuju', 'ndak', 'laku', 'apa bila', 'laku', 'ancam']",tuju ndak laku apa bila laku ancam
34,baca lagi ya dan pahami konsep consent itu seperti apa ga sekadar setuju ga setuju di mulut baca lagi sebelum bacot,positif,"['baca', 'gy', 'ya', 'dn', 'pahami', 'konsep', 'consent', 'itu', 'kayak', 'aoa', 'ga', 'sekedar', 'setuju', 'ga', 'setuju', 'di', 'mulut', 'baca', 'gy', 'sebelum', 'bacot']","['baca', 'dn', 'pahami', 'konsep', 'consent', 'kayak', 'aoa', 'ga', 'sekedar', 'setuju', 'ga', 'setuju', 'mulut', 'baca', 'bacot']","['baca', 'dn', 'paham', 'konsep', 'consent', 'kayak', 'aoa', 'ga', 'dar', 'tuju', 'ga', 'tuju', 'mulut', 'baca', 'bacot']",baca dn paham konsep consent kayak aoa ga dar tuju ga tuju mulut baca bacot
35,ibu dewan ada permenpun jk moralnya bejat tetap aja terjadi buuk tp jk dari kita semua dimulai dari keluarga menanamkan moral agama kurasa bisa sebagai pengendali karena aku yakin agama apapun pasti melarang perzinaan jk sampai perkosaan berarti tu sepihak mk pelakunya hrs lapor kan ada polisi ibuk dewan jk dg alasan suka sama suka gimana apa boleh ,netral,"['ibu', 'dewan', 'ada', 'permenpun', 'jk', 'moralnya', 'bejad', 'ttp', 'aja', 'terjadi', 'buuk', 'tp', 'jk', 'dari', 'kita', 'semua', 'dimulai', 'dari', 'keluarga', 'menanamkan', 'moril', 'agama', 'kurasa', 'bsa', 'sebagai', 'pengendali', 'krn', 'aku', 'yakin', 'agama', 'apapun', 'pasti', 'melarang', 'perzinaan', 'jk', 'sampek', 'perkosaan', 'berarti', 'tu', 'sepihak', 'mk', 'pelakunya', 'hrs', 'lapor', 'kan', 'ada', 'polisi', 'ibuk', 'dewan', 'jk', 'dg', 'alesanya', 'suka', 'sama', 'suka', 'gimana', 'aoa', 'boleh']","['dewan', 'permenpun', 'jk', 'moralnya', 'bejad', 'ttp', 'buuk', 'tp', 'jk', 'keluarga', 'menanamkan', 'moril', 'agama', 'kurasa', 'bsa', 'pengendali', 'agama', 'apapun', 'melarang', 'perzinaan', 'jk', 'sampek', 'perkosaan', 'mk', 'pelakunya', 'hrs', 'lapor', 'polisi', 'ibuk', 'dewan', 'jk', 'alesanya', 'suka', 'suka', 'gimana', 'aoa']","['dewan', 'permen', 'jk', 'moral', 'bejad', 'ttp', 'buuk', 'tp', 'jk', 'keluarga', 'tanam', 'moril', 'agama', 'rasa', 'bsa', 'kendali', 'agama', 'apa', 'larang', 'zina', 'jk', 'sampek', 'perkosa', 'mk', 'laku', 'hrs', 'lapor', 'polisi', 'ibuk', 'dewan', 'jk', 'alesanya', 'suka', 'suka', 'gimana', 'aoa']",dewan permen jk moral bejad ttp buuk tp jk keluarga tanam moril agama rasa bsa kendali agama apa larang zina jk sampek perkosa mk laku hrs lapor polisi ibuk dewan jk alesanya suka suka gimana aoa
36,yg ada hanya visi misi presiden menteri itu hanya menjabarkan dlm kebijakkan shg beginilah yg dimaksud dg revolusi mentalnya jokowi itu ,netral,"['yg', 'ada', 'cuma', 'vissi', 'missi', 'presiden', 'mentri', 'itu', 'cuma', 'menjabarkan', 'dlm', 'kebijakkan', 'shg', 'beginilah', 'yg', 'dimaksud', 'dg', 'revolusi', 'mentalnya', 'jokowi', 'itu']","['vissi', 'missi', 'presiden', 'mentri', 'menjabarkan', 'dlm', 'kebijakkan', 'shg', 'revolusi', 'mentalnya', 'jokowi']","['vissi', 'miss', 'presiden', 'tri', 'jabar', 'dlm', 'bijak', 'shg', 'revolusi', 'mental', 'jokowi']",vissi miss presiden tri jabar dlm bijak shg revolusi mental jokowi
37,yang jadi masalah itu  kata tanpa persetujuan korban itu harus diganti atau dihapus ,negatif,"['yg', 'jadi', 'masalh', 'itu', 'kata', 'tanpa', 'persetujuan', 'korban', 'itu', 'hrs', 'diganti', 'atau', 'dihapus']","['masalh', 'persetujuan', 'korban', 'hrs', 'diganti', 'dihapus']","['masalh', 'tuju', 'korban', 'hrs', 'ganti', 'hapus']",masalh tuju korban hrs ganti hapus
38,kesempatan goreng saja sampai gosong biar pak jokowi jatuh ,netral,"['kesempatan', 'goreng', 'saja', 'sampek', 'gosong', 'biar', 'pak', 'jokowi', 'jatuh']","['kesempatan', 'goreng', 'sampek', 'gosong', 'jokowi', 'jatuh']","['sempat', 'goreng', 'sampek', 'gosong', 'jokowi', 'jatuh']",sempat goreng sampek gosong jokowi jatuh
39,begitulah kalau segalasesuatu diserah kepada yg bukan ahlinya tunggulah kehancuranya,negatif,"['begitulah', 'klw', 'segalasesuatu', 'diserah', 'ke pada', 'yg', 'bukan', 'ahlinya', 'tunggulah', 'kehancuranya']","['klw', 'segalasesuatu', 'diserah', 'ke pada', 'ahlinya', 'tunggulah', 'kehancuranya']","['klw', 'segalasesuatu', 'serah', 'ke pada', 'ahli', 'tunggu', 'kehancuranya']",klw segalasesuatu serah ke pada ahli tunggu kehancuranya
40,kok host ikut berpekulasi sebelum pergantian pembicara yg lain ,netral,"['kok', 'host', 'ikut', 'berpekulasi', 'sebelum', 'pergantian', 'pembicara', 'yg', 'lain']","['host', 'berpekulasi', 'pergantian', 'pembicara']","['host', 'las', 'ganti', 'bicara']",host las ganti bicara
